Data,Hora,Objeto,Confiança
2025-03-07,17:56:18.787398,chair,0.46
2025-03-07,17:56:18.787398,bottle,0.30
2025-03-07,17:56:18.787398,bottle,0.30
2025-03-07,17:56:18.787398,bottle,0.30
2025-03-07,17:56:18.787398,remote,0.70
2025-03-07,17:56:18.787398,remote,0.69
2025-03-07,17:56:18.787398,remote,0.72
2025-03-07,17:56:18.787398,mouse,0.47
2025-03-07,17:56:18.787398,mouse,0.48
2025-03-07,17:56:18.787398,mouse,0.41
2025-03-07,17:56:18.787398,chair,0.37
2025-03-07,17:56:18.787398,chair,0.41
2025-03-07,17:56:18.787398,chair,0.40
2025-03-07,17:56:18.787398,chair,0.35
2025-03-07,17:56:18.787398,chair,0.29
2025-03-07,17:56:18.787398,chair,0.29
2025-03-07,17:56:18.787398,chair,0.22
2025-03-07,17:56:18.787398,chair,0.50
2025-03-07,17:56:18.787398,chair,0.50
2025-03-07,17:56:18.787398,chair,0.31
2025-03-07,17:56:18.787398,chair,0.95
2025-03-07,17:56:18.787398,chair,0.94
2025-03-07,17:56:18.787398,chair,0.91
2025-03-07,17:56:18.787398,person,0.27
2025-03-07,17:56:18.787398,person,0.91
2025-03-07,17:56:18.787398,person,0.85
2025-03-07,17:56:18.787398,chair,0.75
2025-03-07,17:56:18.787398,chair,0.74
2025-03-07,17:56:18.787398,chair,0.70
2025-03-07,17:56:18.787398,person,0.53
2025-03-07,17:56:18.787398,person,0.27
2025-03-07,17:56:18.787398,bottle,0.74
2025-03-07,17:56:18.787398,bottle,0.26
2025-03-07,17:56:18.787398,bottle,0.37
2025-03-07,17:56:18.787398,chair,0.68
2025-03-07,17:56:18.787398,chair,0.69
2025-03-07,17:56:18.787398,chair,0.68
2025-03-07,17:56:18.787398,remote,0.33
2025-03-07,17:56:18.787398,person,0.91
2025-03-07,17:56:18.787398,person,0.91
2025-03-07,17:56:18.787398,person,0.71
2025-03-07,17:56:18.787398,person,0.85
2025-03-07,17:56:18.787398,person,0.86
2025-03-07,17:56:18.787398,person,0.22
2025-03-07,17:56:18.787398,chair,0.78
2025-03-07,17:56:18.787398,chair,0.67
2025-03-07,17:56:19.000254,chair,0.23
2025-03-07,17:56:19.000254,chair,0.24
2025-03-07,17:56:19.000254,chair,0.23
2025-03-07,17:56:19.000254,chair,0.25
2025-03-07,17:56:19.000254,chair,0.24
2025-03-07,17:56:19.000254,chair,0.20
2025-03-07,17:56:19.000254,chair,0.21
2025-03-07,17:56:19.000254,chair,0.27
2025-03-07,17:56:19.000254,chair,0.22
2025-03-07,17:56:19.000254,chair,0.58
2025-03-07,17:56:19.000254,chair,0.63
2025-03-07,17:56:19.000254,chair,0.43
2025-03-07,17:56:19.000254,chair,0.47
2025-03-07,17:56:19.000254,chair,0.24
2025-03-07,17:56:19.000254,chair,0.66
2025-03-07,17:56:19.000254,chair,0.70
2025-03-07,17:56:19.000254,chair,0.79
2025-03-07,17:56:19.000254,chair,0.27
2025-03-07,17:56:19.000254,chair,0.32
2025-03-07,17:56:19.000254,chair,0.51
2025-03-07,17:56:19.000254,chair,0.74
2025-03-07,17:56:19.000254,bottle,0.35
2025-03-07,17:56:19.000254,bottle,0.28
2025-03-07,17:56:19.000254,bottle,0.57
2025-03-07,17:56:19.000254,bottle,0.51
2025-03-07,17:56:19.000254,bottle,0.41
2025-03-07,17:56:19.000254,bottle,0.30
2025-03-07,17:56:19.000254,chair,0.45
2025-03-07,17:56:19.000254,bottle,0.21
2025-03-07,17:56:19.000254,bottle,0.21
2025-03-07,17:56:19.000254,bottle,0.22
2025-03-07,17:56:19.000254,cup,0.23
2025-03-07,17:56:19.000254,cup,0.27
2025-03-07,17:56:19.000254,cup,0.24
2025-03-07,17:56:19.000254,remote,0.74
2025-03-07,17:56:19.000254,remote,0.73
2025-03-07,17:56:19.000254,remote,0.76
2025-03-07,17:56:19.000254,mouse,0.46
2025-03-07,17:56:19.000254,mouse,0.48
2025-03-07,17:56:19.000254,mouse,0.41
2025-03-07,17:56:19.000254,chair,0.21
2025-03-07,17:56:19.000254,chair,0.61
2025-03-07,17:56:19.000254,chair,0.60
2025-03-07,17:56:19.000254,chair,0.54
2025-03-07,17:56:19.000254,chair,0.57
2025-03-07,17:56:19.000254,chair,0.57
2025-03-07,17:56:19.000254,chair,0.39
2025-03-07,17:56:19.000254,chair,0.23
2025-03-07,17:56:19.000254,chair,0.23
2025-03-07,17:56:19.000254,chair,0.96
2025-03-07,17:56:19.000254,chair,0.94
2025-03-07,17:56:19.000254,chair,0.90
2025-03-07,17:56:19.000254,person,0.91
2025-03-07,17:56:19.000254,person,0.87
2025-03-07,17:56:19.000254,chair,0.26
2025-03-07,17:56:19.000254,chair,0.25
2025-03-07,17:56:19.000254,chair,0.20
2025-03-07,17:56:19.000254,chair,0.90
2025-03-07,17:56:19.000254,chair,0.89
2025-03-07,17:56:19.000254,chair,0.86
2025-03-07,17:56:19.000254,person,0.54
2025-03-07,17:56:19.000254,person,0.32
2025-03-07,17:56:19.000254,bottle,0.81
2025-03-07,17:56:19.000254,bottle,0.36
2025-03-07,17:56:19.000254,bottle,0.40
2025-03-07,17:56:19.000254,laptop,0.22
2025-03-07,17:56:19.000254,chair,0.65
2025-03-07,17:56:19.000254,chair,0.66
2025-03-07,17:56:19.000254,chair,0.66
2025-03-07,17:56:19.000254,remote,0.36
2025-03-07,17:56:19.000254,person,0.91
2025-03-07,17:56:19.000254,person,0.91
2025-03-07,17:56:19.000254,person,0.67
2025-03-07,17:56:19.000254,person,0.88
2025-03-07,17:56:19.000254,person,0.88
2025-03-07,17:56:19.000254,chair,0.85
2025-03-07,17:56:19.000254,chair,0.64
2025-03-07,17:56:19.221603,chair,0.23
2025-03-07,17:56:19.221603,chair,0.27
2025-03-07,17:56:19.221603,chair,0.25
2025-03-07,17:56:19.221603,chair,0.28
2025-03-07,17:56:19.221603,chair,0.37
2025-03-07,17:56:19.221603,chair,0.40
2025-03-07,17:56:19.221603,chair,0.41
2025-03-07,17:56:19.221603,chair,0.41
2025-03-07,17:56:19.221603,chair,0.39
2025-03-07,17:56:19.221603,chair,0.52
2025-03-07,17:56:19.221603,chair,0.51
2025-03-07,17:56:19.221603,chair,0.44
2025-03-07,17:56:19.221603,chair,0.24
2025-03-07,17:56:19.221603,chair,0.31
2025-03-07,17:56:19.221603,chair,0.27
2025-03-07,17:56:19.221603,chair,0.21
2025-03-07,17:56:19.221603,chair,0.23
2025-03-07,17:56:19.221603,chair,0.28
2025-03-07,17:56:19.221603,chair,0.72
2025-03-07,17:56:19.221603,chair,0.77
2025-03-07,17:56:19.221603,chair,0.22
2025-03-07,17:56:19.221603,chair,0.28
2025-03-07,17:56:19.221603,chair,0.31
2025-03-07,17:56:19.221603,chair,0.34
2025-03-07,17:56:19.221603,chair,0.72
2025-03-07,17:56:19.221603,chair,0.77
2025-03-07,17:56:19.221603,chair,0.25
2025-03-07,17:56:19.221603,chair,0.37
2025-03-07,17:56:19.221603,chair,0.66
2025-03-07,17:56:19.221603,bottle,0.28
2025-03-07,17:56:19.221603,bottle,0.23
2025-03-07,17:56:19.221603,bottle,0.48
2025-03-07,17:56:19.221603,bottle,0.43
2025-03-07,17:56:19.221603,bottle,0.35
2025-03-07,17:56:19.221603,bottle,0.26
2025-03-07,17:56:19.221603,chair,0.52
2025-03-07,17:56:19.221603,bottle,0.23
2025-03-07,17:56:19.221603,bottle,0.23
2025-03-07,17:56:19.221603,bottle,0.23
2025-03-07,17:56:19.221603,cup,0.22
2025-03-07,17:56:19.221603,cup,0.26
2025-03-07,17:56:19.221603,cup,0.23
2025-03-07,17:56:19.221603,remote,0.61
2025-03-07,17:56:19.221603,remote,0.60
2025-03-07,17:56:19.221603,remote,0.64
2025-03-07,17:56:19.221603,mouse,0.64
2025-03-07,17:56:19.221603,mouse,0.66
2025-03-07,17:56:19.221603,mouse,0.60
2025-03-07,17:56:19.221603,chair,0.43
2025-03-07,17:56:19.221603,chair,0.78
2025-03-07,17:56:19.221603,chair,0.77
2025-03-07,17:56:19.221603,chair,0.71
2025-03-07,17:56:19.221603,chair,0.25
2025-03-07,17:56:19.221603,chair,0.24
2025-03-07,17:56:19.221603,chair,0.49
2025-03-07,17:56:19.221603,chair,0.48
2025-03-07,17:56:19.221603,chair,0.30
2025-03-07,17:56:19.221603,chair,0.92
2025-03-07,17:56:19.221603,chair,0.90
2025-03-07,17:56:19.221603,chair,0.83
2025-03-07,17:56:19.221603,person,0.22
2025-03-07,17:56:19.221603,person,0.90
2025-03-07,17:56:19.221603,person,0.83
2025-03-07,17:56:19.221603,chair,0.88
2025-03-07,17:56:19.221603,chair,0.88
2025-03-07,17:56:19.221603,chair,0.83
2025-03-07,17:56:19.221603,person,0.60
2025-03-07,17:56:19.221603,person,0.30
2025-03-07,17:56:19.221603,bottle,0.74
2025-03-07,17:56:19.221603,bottle,0.25
2025-03-07,17:56:19.221603,bottle,0.35
2025-03-07,17:56:19.221603,chair,0.70
2025-03-07,17:56:19.221603,chair,0.70
2025-03-07,17:56:19.221603,chair,0.70
2025-03-07,17:56:19.221603,person,0.91
2025-03-07,17:56:19.221603,person,0.91
2025-03-07,17:56:19.221603,person,0.71
2025-03-07,17:56:19.221603,person,0.86
2025-03-07,17:56:19.221603,person,0.86
2025-03-07,17:56:19.221603,person,0.21
2025-03-07,17:56:19.221603,diningtable,0.21
2025-03-07,17:56:19.221603,chair,0.69
2025-03-07,17:56:19.221603,chair,0.67
2025-03-07,17:56:19.437193,chair,0.28
2025-03-07,17:56:19.437193,chair,0.37
2025-03-07,17:56:19.437193,chair,0.39
2025-03-07,17:56:19.437193,chair,0.46
2025-03-07,17:56:19.437193,chair,0.46
2025-03-07,17:56:19.437193,chair,0.43
2025-03-07,17:56:19.437193,chair,0.35
2025-03-07,17:56:19.437193,chair,0.33
2025-03-07,17:56:19.437193,chair,0.29
2025-03-07,17:56:19.437193,chair,0.23
2025-03-07,17:56:19.437193,chair,0.20
2025-03-07,17:56:19.437193,chair,0.22
2025-03-07,17:56:19.437193,chair,0.48
2025-03-07,17:56:19.437193,chair,0.52
2025-03-07,17:56:19.437193,chair,0.43
2025-03-07,17:56:19.437193,chair,0.46
2025-03-07,17:56:19.437193,chair,0.24
2025-03-07,17:56:19.437193,chair,0.66
2025-03-07,17:56:19.437193,chair,0.54
2025-03-07,17:56:19.437193,chair,0.71
2025-03-07,17:56:19.437193,chair,0.23
2025-03-07,17:56:19.437193,chair,0.45
2025-03-07,17:56:19.437193,chair,0.60
2025-03-07,17:56:19.437193,bottle,0.27
2025-03-07,17:56:19.437193,bottle,0.21
2025-03-07,17:56:19.437193,bottle,0.49
2025-03-07,17:56:19.437193,bottle,0.44
2025-03-07,17:56:19.437193,bottle,0.33
2025-03-07,17:56:19.437193,bottle,0.24
2025-03-07,17:56:19.437193,chair,0.33
2025-03-07,17:56:19.437193,cup,0.20
2025-03-07,17:56:19.437193,remote,0.71
2025-03-07,17:56:19.437193,remote,0.70
2025-03-07,17:56:19.437193,remote,0.73
2025-03-07,17:56:19.437193,mouse,0.43
2025-03-07,17:56:19.437193,mouse,0.46
2025-03-07,17:56:19.437193,mouse,0.39
2025-03-07,17:56:19.437193,chair,0.44
2025-03-07,17:56:19.437193,chair,0.48
2025-03-07,17:56:19.437193,chair,0.47
2025-03-07,17:56:19.437193,chair,0.39
2025-03-07,17:56:19.437193,chair,0.58
2025-03-07,17:56:19.437193,chair,0.58
2025-03-07,17:56:19.437193,chair,0.37
2025-03-07,17:56:19.437193,chair,0.95
2025-03-07,17:56:19.437193,chair,0.94
2025-03-07,17:56:19.437193,chair,0.91
2025-03-07,17:56:19.437193,person,0.22
2025-03-07,17:56:19.437193,person,0.91
2025-03-07,17:56:19.437193,person,0.85
2025-03-07,17:56:19.437193,chair,0.26
2025-03-07,17:56:19.437193,chair,0.24
2025-03-07,17:56:19.437193,chair,0.85
2025-03-07,17:56:19.437193,chair,0.85
2025-03-07,17:56:19.437193,chair,0.83
2025-03-07,17:56:19.437193,person,0.56
2025-03-07,17:56:19.437193,person,0.30
2025-03-07,17:56:19.437193,bottle,0.73
2025-03-07,17:56:19.437193,bottle,0.30
2025-03-07,17:56:19.437193,bottle,0.34
2025-03-07,17:56:19.437193,chair,0.67
2025-03-07,17:56:19.437193,chair,0.68
2025-03-07,17:56:19.437193,chair,0.68
2025-03-07,17:56:19.437193,remote,0.39
2025-03-07,17:56:19.437193,person,0.92
2025-03-07,17:56:19.437193,person,0.92
2025-03-07,17:56:19.437193,person,0.72
2025-03-07,17:56:19.437193,person,0.87
2025-03-07,17:56:19.437193,person,0.87
2025-03-07,17:56:19.437193,person,0.22
2025-03-07,17:56:19.437193,chair,0.88
2025-03-07,17:56:19.437193,chair,0.65
2025-03-07,17:56:19.684075,chair,0.20
2025-03-07,17:56:19.684075,chair,0.23
2025-03-07,17:56:19.684075,chair,0.21
2025-03-07,17:56:19.684075,chair,0.39
2025-03-07,17:56:19.684075,chair,0.48
2025-03-07,17:56:19.684075,chair,0.51
2025-03-07,17:56:19.684075,chair,0.31
2025-03-07,17:56:19.684075,chair,0.32
2025-03-07,17:56:19.684075,chair,0.29
2025-03-07,17:56:19.684075,chair,0.48
2025-03-07,17:56:19.684075,chair,0.47
2025-03-07,17:56:19.684075,chair,0.41
2025-03-07,17:56:19.684075,chair,0.22
2025-03-07,17:56:19.684075,chair,0.27
2025-03-07,17:56:19.684075,chair,0.23
2025-03-07,17:56:19.684075,chair,0.24
2025-03-07,17:56:19.684075,chair,0.24
2025-03-07,17:56:19.684075,chair,0.21
2025-03-07,17:56:19.684075,chair,0.24
2025-03-07,17:56:19.684075,chair,0.43
2025-03-07,17:56:19.684075,chair,0.51
2025-03-07,17:56:19.684075,chair,0.24
2025-03-07,17:56:19.684075,chair,0.26
2025-03-07,17:56:19.684075,chair,0.26
2025-03-07,17:56:19.684075,chair,0.29
2025-03-07,17:56:19.684075,chair,0.60
2025-03-07,17:56:19.684075,chair,0.61
2025-03-07,17:56:19.684075,chair,0.71
2025-03-07,17:56:19.684075,chair,0.35
2025-03-07,17:56:19.684075,bottle,0.27
2025-03-07,17:56:19.684075,bottle,0.22
2025-03-07,17:56:19.684075,bottle,0.49
2025-03-07,17:56:19.684075,bottle,0.43
2025-03-07,17:56:19.684075,bottle,0.38
2025-03-07,17:56:19.684075,bottle,0.27
2025-03-07,17:56:19.684075,chair,0.48
2025-03-07,17:56:19.684075,bottle,0.31
2025-03-07,17:56:19.684075,bottle,0.32
2025-03-07,17:56:19.684075,bottle,0.31
2025-03-07,17:56:19.684075,remote,0.74
2025-03-07,17:56:19.684075,remote,0.72
2025-03-07,17:56:19.684075,remote,0.74
2025-03-07,17:56:19.684075,mouse,0.41
2025-03-07,17:56:19.684075,mouse,0.43
2025-03-07,17:56:19.684075,mouse,0.37
2025-03-07,17:56:19.684075,chair,0.53
2025-03-07,17:56:19.684075,chair,0.28
2025-03-07,17:56:19.684075,chair,0.53
2025-03-07,17:56:19.684075,chair,0.53
2025-03-07,17:56:19.684075,chair,0.48
2025-03-07,17:56:19.684075,chair,0.32
2025-03-07,17:56:19.684075,chair,0.32
2025-03-07,17:56:19.684075,chair,0.26
2025-03-07,17:56:19.684075,chair,0.45
2025-03-07,17:56:19.684075,chair,0.45
2025-03-07,17:56:19.684075,chair,0.28
2025-03-07,17:56:19.684075,chair,0.96
2025-03-07,17:56:19.684075,chair,0.96
2025-03-07,17:56:19.684075,chair,0.94
2025-03-07,17:56:19.684075,person,0.89
2025-03-07,17:56:19.684075,person,0.81
2025-03-07,17:56:19.684075,chair,0.69
2025-03-07,17:56:19.684075,chair,0.68
2025-03-07,17:56:19.684075,chair,0.64
2025-03-07,17:56:19.684075,person,0.58
2025-03-07,17:56:19.684075,person,0.33
2025-03-07,17:56:19.684075,bottle,0.72
2025-03-07,17:56:19.684075,bottle,0.22
2025-03-07,17:56:19.684075,bottle,0.36
2025-03-07,17:56:19.684075,chair,0.67
2025-03-07,17:56:19.684075,chair,0.69
2025-03-07,17:56:19.684075,chair,0.68
2025-03-07,17:56:19.684075,remote,0.29
2025-03-07,17:56:19.684075,person,0.88
2025-03-07,17:56:19.684075,person,0.88
2025-03-07,17:56:19.684075,person,0.67
2025-03-07,17:56:19.684075,person,0.84
2025-03-07,17:56:19.684075,person,0.85
2025-03-07,17:56:19.684075,person,0.21
2025-03-07,17:56:19.684075,diningtable,0.21
2025-03-07,17:56:19.684075,chair,0.83
2025-03-07,17:56:19.684075,chair,0.68
2025-03-07,17:56:19.932216,chair,0.20
2025-03-07,17:56:19.932216,chair,0.23
2025-03-07,17:56:19.932216,chair,0.23
2025-03-07,17:56:19.932216,chair,0.22
2025-03-07,17:56:19.932216,chair,0.29
2025-03-07,17:56:19.932216,chair,0.27
2025-03-07,17:56:19.932216,chair,0.23
2025-03-07,17:56:19.932216,chair,0.21
2025-03-07,17:56:19.932216,chair,0.28
2025-03-07,17:56:19.932216,chair,0.23
2025-03-07,17:56:19.932216,chair,0.26
2025-03-07,17:56:19.932216,chair,0.29
2025-03-07,17:56:19.932216,chair,0.32
2025-03-07,17:56:19.932216,chair,0.27
2025-03-07,17:56:19.932216,chair,0.65
2025-03-07,17:56:19.932216,chair,0.62
2025-03-07,17:56:19.932216,chair,0.71
2025-03-07,17:56:19.932216,chair,0.20
2025-03-07,17:56:19.932216,chair,0.39
2025-03-07,17:56:19.932216,bottle,0.28
2025-03-07,17:56:19.932216,bottle,0.23
2025-03-07,17:56:19.932216,bottle,0.54
2025-03-07,17:56:19.932216,bottle,0.47
2025-03-07,17:56:19.932216,bottle,0.31
2025-03-07,17:56:19.932216,bottle,0.23
2025-03-07,17:56:19.932216,chair,0.43
2025-03-07,17:56:19.932216,bottle,0.20
2025-03-07,17:56:19.932216,cup,0.22
2025-03-07,17:56:19.932216,cup,0.25
2025-03-07,17:56:19.932216,cup,0.22
2025-03-07,17:56:19.932216,remote,0.69
2025-03-07,17:56:19.932216,remote,0.67
2025-03-07,17:56:19.932216,remote,0.70
2025-03-07,17:56:19.932216,mouse,0.40
2025-03-07,17:56:19.932216,mouse,0.41
2025-03-07,17:56:19.932216,mouse,0.33
2025-03-07,17:56:19.932216,laptop,0.23
2025-03-07,17:56:19.932216,chair,0.29
2025-03-07,17:56:19.932216,chair,0.29
2025-03-07,17:56:19.932216,chair,0.24
2025-03-07,17:56:19.932216,chair,0.50
2025-03-07,17:56:19.932216,chair,0.49
2025-03-07,17:56:19.932216,chair,0.32
2025-03-07,17:56:19.932216,chair,0.96
2025-03-07,17:56:19.932216,chair,0.95
2025-03-07,17:56:19.932216,chair,0.93
2025-03-07,17:56:19.932216,person,0.88
2025-03-07,17:56:19.932216,person,0.85
2025-03-07,17:56:19.932216,chair,0.69
2025-03-07,17:56:19.932216,chair,0.69
2025-03-07,17:56:19.932216,chair,0.65
2025-03-07,17:56:19.932216,person,0.49
2025-03-07,17:56:19.932216,person,0.31
2025-03-07,17:56:19.932216,bottle,0.76
2025-03-07,17:56:19.932216,bottle,0.28
2025-03-07,17:56:19.932216,bottle,0.31
2025-03-07,17:56:19.932216,chair,0.61
2025-03-07,17:56:19.932216,chair,0.62
2025-03-07,17:56:19.932216,chair,0.62
2025-03-07,17:56:19.932216,remote,0.30
2025-03-07,17:56:19.932216,person,0.89
2025-03-07,17:56:19.932216,person,0.89
2025-03-07,17:56:19.932216,person,0.68
2025-03-07,17:56:19.932216,person,0.87
2025-03-07,17:56:19.932216,person,0.87
2025-03-07,17:56:19.932216,person,0.26
2025-03-07,17:56:19.932216,chair,0.83
2025-03-07,17:56:19.932216,chair,0.61
2025-03-07,17:56:20.186907,chair,0.20
2025-03-07,17:56:20.186907,chair,0.21
2025-03-07,17:56:20.186907,chair,0.34
2025-03-07,17:56:20.186907,chair,0.33
2025-03-07,17:56:20.186907,chair,0.28
2025-03-07,17:56:20.186907,chair,0.20
2025-03-07,17:56:20.186907,chair,0.28
2025-03-07,17:56:20.186907,chair,0.21
2025-03-07,17:56:20.186907,chair,0.23
2025-03-07,17:56:20.186907,chair,0.37
2025-03-07,17:56:20.186907,chair,0.40
2025-03-07,17:56:20.186907,chair,0.47
2025-03-07,17:56:20.186907,chair,0.64
2025-03-07,17:56:20.186907,chair,0.69
2025-03-07,17:56:20.186907,chair,0.20
2025-03-07,17:56:20.186907,chair,0.30
2025-03-07,17:56:20.186907,bottle,0.20
2025-03-07,17:56:20.186907,bottle,0.55
2025-03-07,17:56:20.186907,bottle,0.49
2025-03-07,17:56:20.186907,bottle,0.36
2025-03-07,17:56:20.186907,bottle,0.26
2025-03-07,17:56:20.186907,chair,0.29
2025-03-07,17:56:20.186907,cup,0.23
2025-03-07,17:56:20.186907,remote,0.59
2025-03-07,17:56:20.186907,remote,0.58
2025-03-07,17:56:20.186907,remote,0.62
2025-03-07,17:56:20.186907,mouse,0.49
2025-03-07,17:56:20.186907,mouse,0.50
2025-03-07,17:56:20.186907,mouse,0.43
2025-03-07,17:56:20.186907,laptop,0.20
2025-03-07,17:56:20.186907,chair,0.28
2025-03-07,17:56:20.186907,chair,0.28
2025-03-07,17:56:20.186907,chair,0.24
2025-03-07,17:56:20.186907,chair,0.51
2025-03-07,17:56:20.186907,chair,0.51
2025-03-07,17:56:20.186907,chair,0.33
2025-03-07,17:56:20.186907,chair,0.94
2025-03-07,17:56:20.186907,chair,0.93
2025-03-07,17:56:20.186907,chair,0.90
2025-03-07,17:56:20.186907,person,0.90
2025-03-07,17:56:20.186907,person,0.86
2025-03-07,17:56:20.186907,chair,0.76
2025-03-07,17:56:20.186907,chair,0.75
2025-03-07,17:56:20.186907,chair,0.71
2025-03-07,17:56:20.186907,person,0.52
2025-03-07,17:56:20.186907,person,0.31
2025-03-07,17:56:20.186907,bottle,0.76
2025-03-07,17:56:20.186907,bottle,0.36
2025-03-07,17:56:20.186907,bottle,0.36
2025-03-07,17:56:20.186907,chair,0.63
2025-03-07,17:56:20.186907,chair,0.64
2025-03-07,17:56:20.186907,chair,0.63
2025-03-07,17:56:20.186907,remote,0.21
2025-03-07,17:56:20.186907,person,0.90
2025-03-07,17:56:20.186907,person,0.90
2025-03-07,17:56:20.186907,person,0.72
2025-03-07,17:56:20.186907,person,0.88
2025-03-07,17:56:20.186907,person,0.88
2025-03-07,17:56:20.186907,person,0.27
2025-03-07,17:56:20.186907,chair,0.73
2025-03-07,17:56:20.186907,chair,0.62
2025-03-07,17:56:20.443745,chair,0.35
2025-03-07,17:56:20.443745,chair,0.34
2025-03-07,17:56:20.443745,chair,0.29
2025-03-07,17:56:20.443745,chair,0.24
2025-03-07,17:56:20.443745,chair,0.29
2025-03-07,17:56:20.443745,chair,0.33
2025-03-07,17:56:20.443745,chair,0.53
2025-03-07,17:56:20.443745,chair,0.59
2025-03-07,17:56:20.443745,chair,0.21
2025-03-07,17:56:20.443745,chair,0.23
2025-03-07,17:56:20.443745,chair,0.46
2025-03-07,17:56:20.443745,chair,0.47
2025-03-07,17:56:20.443745,chair,0.43
2025-03-07,17:56:20.443745,chair,0.52
2025-03-07,17:56:20.443745,chair,0.66
2025-03-07,17:56:20.443745,chair,0.24
2025-03-07,17:56:20.443745,chair,0.29
2025-03-07,17:56:20.443745,chair,0.26
2025-03-07,17:56:20.443745,bottle,0.27
2025-03-07,17:56:20.443745,bottle,0.22
2025-03-07,17:56:20.443745,bottle,0.48
2025-03-07,17:56:20.443745,bottle,0.43
2025-03-07,17:56:20.443745,bottle,0.38
2025-03-07,17:56:20.443745,bottle,0.28
2025-03-07,17:56:20.443745,chair,0.45
2025-03-07,17:56:20.443745,cup,0.25
2025-03-07,17:56:20.443745,cup,0.28
2025-03-07,17:56:20.443745,cup,0.25
2025-03-07,17:56:20.443745,remote,0.66
2025-03-07,17:56:20.443745,remote,0.64
2025-03-07,17:56:20.443745,remote,0.68
2025-03-07,17:56:20.443745,mouse,0.44
2025-03-07,17:56:20.443745,mouse,0.46
2025-03-07,17:56:20.443745,mouse,0.40
2025-03-07,17:56:20.443745,chair,0.21
2025-03-07,17:56:20.443745,chair,0.66
2025-03-07,17:56:20.443745,chair,0.66
2025-03-07,17:56:20.443745,chair,0.58
2025-03-07,17:56:20.443745,chair,0.62
2025-03-07,17:56:20.443745,chair,0.61
2025-03-07,17:56:20.443745,chair,0.39
2025-03-07,17:56:20.443745,chair,0.94
2025-03-07,17:56:20.443745,chair,0.93
2025-03-07,17:56:20.443745,chair,0.90
2025-03-07,17:56:20.443745,person,0.88
2025-03-07,17:56:20.443745,person,0.84
2025-03-07,17:56:20.443745,chair,0.28
2025-03-07,17:56:20.443745,chair,0.26
2025-03-07,17:56:20.443745,chair,0.21
2025-03-07,17:56:20.443745,chair,0.62
